ID,First Name,Last Name,Position,Worth,Source,Age,Unnamed: 0,Gender,Country,Image
1005,Cheng,Cheng,1162.0,2.1 BUSD,Food and Beverage  ==> soy sauce,48 years old,1213,None,China,https://specials-images.forbesimg.com/imageserve/5a6f911831358e4955abf07e/416x416.jpg?background=000000&cropX1=120&cropX2=400&cropY1=0&cropY2=280
2803,Patokh,Chodiev,1163.0,2.1 BUSD,"Metals & Mining  ==> mining, metals",65 years old,1214,M,None,https://specials-images.forbesimg.com/imageserve/5a7b7892a7ea43169012ee26/416x416.jpg?background=000000&cropX1=549&cropX2=3149&cropY1=11&cropY2=2610
3491,Choo,Choo,1164.0,2.1 BUSD,Real Estate  ==> hotels,65 years old,1215,M,Singapore,https://specials-images.forbesimg.com/imageserve/5797e8da31358e154fddfdf1/416x416.jpg?background=000000&cropX1=45&cropX2=634&cropY1=237&cropY2=827
8314,Todd,Christopher,1165.0,2.1 BUSD,Fashion & Retail  ==> hair care products,55 years old,1216,M,None,https://specials-images.forbesimg.com/imageserve/5797e8da31358e154fddfdf1/416x416.jpg?background=000000&cropX1=45&cropX2=634&cropY1=237&cropY2=827
5972,John,De mol,1166.0,2.1 BUSD,Media & Entertainment  ==> television,63 years old,1217,None,None,https://specials-images.forbesimg.com/imageserve/58a241814bbe6f0e5586b932/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=345&cropY2=1088
5191,Bob,Gaglardi,1167.0,2.1 BUSD,Real Estate  ==> hotels,77 years old,1218,None,None,https://specials-images.forbesimg.com/imageserve/58a241814bbe6f0e5586b932/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=345&cropY2=1088
4658,Gordon,Getty,1168.0,2.1 BUSD,Energy  ==> Getty Oil,84 years old,1219,M,United States,https://specials-images.forbesimg.com/imageserve/59de70b04bbe6f37dda0572f/416x416.jpg?background=000000&cropX1=0&cropX2=2613&cropY1=452&cropY2=3065
8577,Philippe,Ginestet,1169.0,2.1 BUSD,Fashion & Retail  ==> retail stores,64 years old,1220,Male,None,https://specials-images.forbesimg.com/imageserve/5a7df52d4bbe6f2652f52102/416x416.jpg?background=000000&cropX1=0&cropX2=2243&cropY1=1021&cropY2=3263
6837,Sanjiv,Goenka,1170.0,2.1 BUSD,Diversified  ==> diversified,57 years old,1221,M,None,https://specials-images.forbesimg.com/imageserve/59d3deb14bbe6f37dd9fea04/416x416.jpg?background=000000&cropX1=986&cropX2=3052&cropY1=943&cropY2=3009
7353,Alec,Gores,1171.0,2.1 BUSD,Finance and Investments  ==> private equity,65 years old,1222,M,United States,https://specials-images.forbesimg.com/imageserve/59de6acca7ea436b47b3b7a4/416x416.jpg?background=000000&cropX1=212&cropX2=3305&cropY1=453&cropY2=3546
9764,David,Hains,1172.0,2.1 BUSD,Finance and Investments  ==> Investment,87 years old,1223,M,None,https://specials-images.forbesimg.com/imageserve/5a7a5121a7ea43169012d901/416x416.jpg?background=000000&cropX1=6&cropX2=2704&cropY1=499&cropY2=3199
6959,Bahaa,Hariri,1173.0,2.1 BUSD,"Real Estate  ==> real estate, investments, logistics",52 years old,1224,M,None,https://specials-images.forbesimg.com/imageserve/107c94488c258501ef379d8bffaf7d4f/416x416.jpg?background=000000&cropX1=6&cropX2=744&cropY1=124&cropY2=862
8511,William,Heinecke,1174.0,2.1 BUSD,Real Estate  ==> hotels,69 years old,1225,M,None,https://specials-images.forbesimg.com/imageserve/5ad8e00b31358e4112b82eb7/416x416.jpg?background=000000&cropX1=1629&cropX2=4368&cropY1=0&cropY2=2738
5515,Huang,Huang,1175.0,2.1 BUSD,Real Estate  ==> real estate,51 years old,1226,Male,None,https://specials-images.forbesimg.com/imageserve/5a7cb74031358e4955acf786/416x416.jpg?background=000000&cropX1=644&cropX2=3465&cropY1=12&cropY2=2832
8418,Huang,Huang,1176.0,2.1 BUSD,Construction & Engineering  ==> construction,70 years old,1227,M,China,https://specials-images.forbesimg.com/imageserve/102108d15afa7dd7e7a7e1fbcda3d866/416x416.jpg?background=000000&cropX1=129&cropX2=694&cropY1=151&cropY2=717
9655,Ravi,Jaipuria,1177.0,2.1 BUSD,Food and Beverage  ==> soft drinks,63 years old,1228,Male,None,https://specials-images.forbesimg.com/imageserve/59cc173531358e542c02fc2c/416x416.jpg?background=000000&cropX1=10&cropX2=1632&cropY1=10&cropY2=1633
7916,Jiang,Jiang,1178.0,2.1 BUSD,Real Estate  ==> real estate,55 years old,1229,M,China,https://specials-images.forbesimg.com/imageserve/589d078d4bbe6f0e55866b49/416x416.jpg?background=000000&cropX1=60&cropX2=562&cropY1=79&cropY2=582
2467,Manuel,Jove,1179.0,2.1 BUSD,Real Estate  ==> real estate,77 years old,1230,M,None,https://specials-images.forbesimg.com/imageserve/56cc1c31e4b062f6b59a4f50/416x416.jpg?background=000000&cropX1=103&cropX2=739&cropY1=0&cropY2=637
5790,Willibert,Krueger,1180.0,2.1 BUSD,Food and Beverage  ==> food processing,77 years old,1231,None,None,https://specials-images.forbesimg.com/imageserve/5a7e5e774bbe6f2652f52a06/416x416.jpg?background=000000&cropX1=8&cropX2=3521&cropY1=370&cropY2=3886
3482,Kuok,Kuok,1181.0,2.1 BUSD,Manufacturing  ==> palm oil,68 years old,1232,Male,None,https://specials-images.forbesimg.com/imageserve/5a7e5e774bbe6f2652f52a06/416x416.jpg?background=000000&cropX1=8&cropX2=3521&cropY1=370&cropY2=3886
6425,Christian,Latouche,1182.0,2.1 BUSD,Finance and Investments  ==> accounting services,77 years old,1233,None,France,https://specials-images.forbesimg.com/imageserve/5a7dea4331358e4955ad09ae/416x416.jpg?background=000000&cropX1=965&cropX2=4960&cropY1=0&cropY2=3992
2797,Guenther,Lehmann,1183.0,2.1 BUSD,Fashion & Retail  ==> drugstores,,1234,M,Germany,https://specials-images.forbesimg.com/imageserve/5a7dea4331358e4955ad09ae/416x416.jpg?background=000000&cropX1=965&cropX2=4960&cropY1=0&cropY2=3992
1349,Li,Li,1184.0,2.1 BUSD,Manufacturing  ==> paper & related products,65 years old,1235,M,None,https://specials-images.forbesimg.com/imageserve/bcf772256ab66402949eef9d69e6e20f/416x416.jpg?background=000000&cropX1=2&cropX2=600&cropY1=0&cropY2=598
8713,Li,Li,1185.0,2.1 BUSD,Healthcare  ==> medical devices,67 years old,1236,M,None,https://specials-images.forbesimg.com/imageserve/5a8df8dc31358e4955adffa6/416x416.jpg?background=000000&cropX1=491&cropX2=3171&cropY1=0&cropY2=2677
4093,Liang,Liang,1186.0,2.1 BUSD,Food and Beverage  ==> nutrition supplements,49 years old,1237,M,China,https://specials-images.forbesimg.com/imageserve/05045a69750222dbe55bce25e523ad1c/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=224&cropY2=965
9107,Brandt,Louie,1187.0,2.1 BUSD,Food and Beverage  ==> drugstores,74 years old,1238,M,None,https://specials-images.forbesimg.com/imageserve/5a8df41731358e4955adff40/416x416.jpg?background=000000&cropX1=3&cropX2=1265&cropY1=49&cropY2=1312
5816,Catherine,Lozick,1188.0,2.1 BUSD,Manufacturing  ==> valve manufacturing,73 years old,1239,Female,None,https://specials-images.forbesimg.com/imageserve/5a8df41731358e4955adff40/416x416.jpg?background=000000&cropX1=3&cropX2=1265&cropY1=49&cropY2=1312
4690,Igor,Makarov,1189.0,2.1 BUSD,Energy  ==> investments,56 years old,1240,M,None,https://specials-images.forbesimg.com/imageserve/5a80a8b0a7ea431690133b22/416x416.jpg?background=000000&cropX1=459&cropX2=2679&cropY1=0&cropY2=2220
2822,Mao,Mao,1190.0,2.1 BUSD,Technology  ==> cooking appliances,77 years old,1241,M,China,https://specials-images.forbesimg.com/imageserve/5a875b264bbe6f2652f5cbad/416x416.jpg?background=000000&cropX1=0&cropX2=1360&cropY1=110&cropY2=1471
9251,Harsh,Mariwala,1191.0,2.1 BUSD,Food and Beverage  ==> consumer goods,67 years old,1242,None,None,https://specials-images.forbesimg.com/imageserve/59cc09d2a7ea434a34f46b80/416x416.jpg?background=000000&cropX1=1069&cropX2=3709&cropY1=17&cropY2=2658
5063,Martin,Moller nielsen,1192.0,2.1 BUSD,Logistics  ==> aircraft leasing,53 years old,1243,M,None,https://specials-images.forbesimg.com/imageserve/5a7dd8f831358e4955ad06ef/416x416.jpg?background=000000&cropX1=255&cropX2=1638&cropY1=69&cropY2=1452
1387,David,Murdock,1193.0,2.1 BUSD,"Food and Beverage  ==> Dole, real estate",95 years old,1244,M,USA,https://specials-images.forbesimg.com/imageserve/59dd6e0031358e542c03936e/416x416.jpg?background=000000&cropX1=160&cropX2=2065&cropY1=0&cropY2=1905
1536,N.r.,Murthy,1194.0,2.1 BUSD,Technology  ==> software services,71 years old,1245,Male,None,https://specials-images.forbesimg.com/imageserve/5a7f3fc0a7ea431690132ab3/416x416.jpg?background=000000&cropX1=1510&cropX2=3587&cropY1=0&cropY2=2076
4762,Georg,Nemetschek,1195.0,2.1 BUSD,Technology  ==> software,84 years old,1246,M,Germany,https://specials-images.forbesimg.com/imageserve/58c846bc4bbe6f0e55889231/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=64&cropY2=808
8843,Vikas,Oberoi,1196.0,2.1 BUSD,Real Estate  ==> real estate,47 years old,1247,Male,India,https://specials-images.forbesimg.com/imageserve/ffdcd99a9e6ef28bea3c8696104c836d/416x416.jpg?background=000000&cropX1=155&cropX2=744&cropY1=6&cropY2=596
6246,Maja,Oeri,1197.0,2.1 BUSD,Healthcare  ==> Roche Holding,63 years old,1248,None,None,https://specials-images.forbesimg.com/imageserve/5a81283c31358e4955ad313b/416x416.jpg?background=000000&cropX1=3&cropX2=1194&cropY1=63&cropY2=1255
7859,Ong,Ong beng seng,1198.0,2.1 BUSD,Diversified  ==> diversified,73 years old,1249,,None,https://specials-images.forbesimg.com/imageserve/5a80f017a7ea431690133ea0/416x416.jpg?background=000000&cropX1=4&cropX2=966&cropY1=151&cropY2=1112
8621,H.,Perot,1199.0,2.1 BUSD,Real Estate  ==> real estate,59 years old,1250,Male,None,https://specials-images.forbesimg.com/imageserve/5a8dfd6331358e4955ae0026/416x416.jpg?background=000000&cropX1=0&cropX2=1268&cropY1=326&cropY2=1595
5612,Tor,Peterson,1200.0,2.1 BUSD,Metals & Mining  ==> commodities,53 years old,1251,None,None,https://specials-images.forbesimg.com/imageserve/5a8dfd6331358e4955ae0026/416x416.jpg?background=000000&cropX1=0&cropX2=1268&cropY1=326&cropY2=1595
6124,Heloise,Pratt,1201.0,2.1 BUSD,"Manufacturing  ==> manufacturing, investment",55 years old,1252,F,None,https://specials-images.forbesimg.com/imageserve/5a7a55cf4bbe6f2652f4d5cf/416x416.jpg?background=000000&cropX1=108&cropX2=682&cropY1=79&cropY2=653
9668,Alexey,Repik,1202.0,2.1 BUSD,Healthcare  ==> pharmaceuticals,38 years old,1253,M,None,https://specials-images.forbesimg.com/imageserve/5a8090244bbe6f2652f53d39/416x416.jpg?background=000000&cropX1=737&cropX2=3371&cropY1=34&cropY2=2667
6939,Shin,Shin,1203.0,2.1 BUSD,Finance and Investments  ==> insurance,64 years old,1254,Male,None,https://specials-images.forbesimg.com/imageserve/8719704396dedeb76ce82628b7b028ac/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=47&cropY2=791
2660,Kavitark,Shriram,1204.0,2.1 BUSD,"Technology  ==> venture capital, Google",61 years old,1255,M,None,https://specials-images.forbesimg.com/imageserve/59de75594bbe6f37dda0582b/416x416.jpg?background=000000&cropX1=645&cropX2=1715&cropY1=135&cropY2=1205
5643,Sylvia,Stroeher,1205.0,2.1 BUSD,Fashion & Retail  ==> cosmetics,63 years old,1256,F,None,https://specials-images.forbesimg.com/imageserve/5a7e504b4bbe6f2652f529a5/416x416.jpg?background=000000&cropX1=0&cropX2=2111&cropY1=642&cropY2=2754
2621,Katsumi,Tada,1206.0,2.1 BUSD,Real Estate  ==> real estate,72 years old,1257,M,Japan,https://specials-images.forbesimg.com/imageserve/10c5ecbe5c4b5ce4febd3e3afc9a5196/416x416.jpg?background=000000&cropX1=0&cropX2=372&cropY1=46&cropY2=418
7974,Tang,Tang,1207.0,2.1 BUSD,Real Estate  ==> real estate,84 years old,1258,M,Hong Kong,https://specials-images.forbesimg.com/imageserve/10c5ecbe5c4b5ce4febd3e3afc9a5196/416x416.jpg?background=000000&cropX1=0&cropX2=372&cropY1=46&cropY2=418
6327,Georg,Von opel,1208.0,2.1 BUSD,"Finance and Investments  ==> real estate, investments",52 years old,1259,None,None,https://specials-images.forbesimg.com/imageserve/5a81bee54bbe6f2652f55107/416x416.jpg?background=000000&cropX1=431&cropX2=2653&cropY1=122&cropY2=2343
8744,David,Walentas,1209.0,2.1 BUSD,Real Estate  ==> real estate,79 years old,1260,None,None,https://specials-images.forbesimg.com/imageserve/59de763e31358e542c039ec4/416x416.jpg?background=000000&cropX1=1103&cropX2=2074&cropY1=526&cropY2=1496
1050,Ronald,Wanek,1210.0,2.1 BUSD,Manufacturing  ==> furniture,77 years old,1261,M,None,https://specials-images.forbesimg.com/imageserve/59de76b431358e542c039eea/416x416.jpg?background=000000&cropX1=138&cropX2=1232&cropY1=52&cropY2=1145
8626,Wang,Wang,1211.0,2.1 BUSD,"Media & Entertainment  ==> TV, movie production",53 years old,1262,Male,People's Republic of China,https://specials-images.forbesimg.com/imageserve/5a7cf2ad4bbe6f2652f510b3/416x416.jpg?background=000000&cropX1=3&cropX2=1134&cropY1=6&cropY2=1138
5839,Wang,Wang,1212.0,2.1 BUSD,Technology  ==> business software,53 years old,1263,M,None,https://specials-images.forbesimg.com/imageserve/589de75931358e1a35ab137c/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=44&cropY2=787
9014,Ye,Ye,1213.0,2.1 BUSD,Diversified  ==> conglomerate,56 years old,1264,M,None,https://specials-images.forbesimg.com/imageserve/589de75931358e1a35ab137c/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=44&cropY2=787
2346,Zhu,Zhu,1214.0,2.1 BUSD,Manufacturing  ==> solar panel materials,60 years old,1265,M,None,https://specials-images.forbesimg.com/imageserve/6f98bef92dfa940abaa376847526947c/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=66&cropY2=810
7985,Antti,Aarnio-wihuri,1215.0,2.0 BUSD,Diversified  ==> diversified,78 years old,1266,None,None,https://specials-images.forbesimg.com/imageserve/58b739304bbe6f0e5587d172/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=176&cropY2=920
9478,S.,Abraham,1216.0,2.0 BUSD,Food and Beverage  ==> Slim-Fast,93 years old,1267,M,None,https://specials-images.forbesimg.com/imageserve/face056db8f0401bbb4ab99b79acfefb/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=47&cropY2=791
8300,Joao,Alves de queiroz filho,1217.0,2.0 BUSD,Diversified  ==> pharmaceuticals,65 years old,1268,M,Brazil,https://specials-images.forbesimg.com/imageserve/face056db8f0401bbb4ab99b79acfefb/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=47&cropY2=791
9877,Mika,Anttonen,1218.0,2.0 BUSD,Energy  ==> oil & gas,51 years old,1269,M,Finland,https://specials-images.forbesimg.com/imageserve/58b061b1a7ea431f321a1929/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=79&cropY2=823
8951,Thor,Bjorgolfsson,1219.0,2.0 BUSD,Diversified  ==> investments,51 years old,1270,Male,Iceland,https://specials-images.forbesimg.com/imageserve/5a7e7c394bbe6f2652f52b10/416x416.jpg?background=000000&cropX1=1086&cropX2=3000&cropY1=23&cropY2=1936
4825,Andrei,Bokarev,1220.0,2.0 BUSD,"Manufacturing  ==> metals, mining",51 years old,1271,M,Russia,https://specials-images.forbesimg.com/imageserve/5a80916731358e4955ad29bf/416x416.jpg?background=000000&cropX1=1235&cropX2=3932&cropY1=8&cropY2=2703
8430,Bernhard,Braun-luedicke,1221.0,2.0 BUSD,Healthcare  ==> medical technology,41 years old,1272,M,None,https://specials-images.forbesimg.com/imageserve/5a80916731358e4955ad29bf/416x416.jpg?background=000000&cropX1=1235&cropX2=3932&cropY1=8&cropY2=2703
7680,Eva,Braun-luedicke,1222.0,2.0 BUSD,Healthcare  ==> medical technology,1988,1273,Female,Germany,https://specials-images.forbesimg.com/imageserve/5a80916731358e4955ad29bf/416x416.jpg?background=000000&cropX1=1235&cropX2=3932&cropY1=8&cropY2=2703
5757,Friederike,Braun-luedicke,1223.0,2.0 BUSD,Healthcare  ==> medical technology,1985,1274,F,None,https://specials-images.forbesimg.com/imageserve/5a80916731358e4955ad29bf/416x416.jpg?background=000000&cropX1=1235&cropX2=3932&cropY1=8&cropY2=2703
1426,Ron,Burkle,1224.0,2.0 BUSD,"Finance and Investments  ==> supermarkets, investments",65 years old,1275,None,USA,https://specials-images.forbesimg.com/imageserve/55fab50ee4b0ffa7afe4aef8/416x416.jpg?background=000000&cropX1=127&cropX2=744&cropY1=60&cropY2=677
8719,Vivek,Burman,1225.0,2.0 BUSD,Food and Beverage  ==> consumer goods,81 years old,1276,M,None,https://specials-images.forbesimg.com/imageserve/5a7f564631358e4955ad1c11/416x416.jpg?background=000000&cropX1=339&cropX2=1931&cropY1=300&cropY2=1893
7126,Chen,Chen,1226.0,2.0 BUSD,Real Estate  ==> real estate,82 years old,1277,None,None,https://specials-images.forbesimg.com/imageserve/250aa73982fb534adec6178d9b3218ff/416x416.jpg?background=000000&cropX1=126&cropX2=550&cropY1=409&cropY2=833
