,position,name,country,worth,image
197,146,Walter P.J. Droege,Germany,10300.0,https://specials-images.forbesimg.com/imageserve/5a7e5bb64bbe6f2652f529e8/416x416.jpg?background=000000&cropX1=241&cropX2=1792&cropY1=107&cropY2=1659
198,147,Dietmar Hopp,Germany,10200.0,https://specials-images.forbesimg.com/imageserve/5a7e0f4f31358e4955ad0e71/416x416.jpg?background=000000&cropX1=792&cropX2=2556&cropY1=9&cropY2=1772
199,148,Graeme Hart,New Zealand,10100.0,https://specials-images.forbesimg.com/imageserve/5a7fd7a4a7ea431690133227/416x416.jpg?background=000000&cropX1=846&cropX2=3184&cropY1=0&cropY2=2336
200,149,Eduardo Saverin,Brazil,10100.0,https://specials-images.forbesimg.com/imageserve/5a7b7de3a7ea43169012ee98/416x416.jpg?background=000000&cropX1=15&cropX2=2537&cropY1=10&cropY2=2534
201,150,Yan Zhi,China,10100.0,https://specials-images.forbesimg.com/imageserve/5a7d188a31358e4955acfd79/416x416.jpg?background=000000&cropX1=295&cropX2=1493&cropY1=40&cropY2=1239
202,151,Radhakishan Damani,India,10000.0,https://specials-images.forbesimg.com/imageserve/59d3d5c431358e542c0344ae/416x416.jpg?background=000000&cropX1=765&cropX2=2549&cropY1=102&cropY2=1887
203,152,German Khan,Russia,9800.0,https://specials-images.forbesimg.com/imageserve/5a80a6e631358e4955ad2b1b/416x416.jpg?background=000000&cropX1=434&cropX2=3217&cropY1=0&cropY2=2785
204,153,Ronald Perelman,United States,9800.0,https://specials-images.forbesimg.com/imageserve/5a8d9bdd31358e4955adf34f/416x416.jpg?background=000000&cropX1=1575&cropX2=3420&cropY1=244&cropY2=2088
205,154,Gautam Adani,India,9700.0,https://specials-images.forbesimg.com/imageserve/5a8d9bdd31358e4955adf34f/416x416.jpg?background=000000&cropX1=1575&cropX2=3420&cropY1=244&cropY2=2088
206,155,Micky Arison,United States,9700.0,https://specials-images.forbesimg.com/imageserve/59d57f6431358e542c0356b3/416x416.jpg?background=000000&cropX1=177&cropX2=1060&cropY1=178&cropY2=1062
207,156,Pan Zhengmin,China,9700.0,https://specials-images.forbesimg.com/imageserve/58dbb68531358e58f079d9b2/416x416.jpg?background=000000&cropX1=51&cropX2=956&cropY1=3&cropY2=908
208,157,Joseph Tsai,Canada,9700.0,https://specials-images.forbesimg.com/imageserve/5a7baec2a7ea43169012f277/416x416.jpg?background=000000&cropX1=1331&cropX2=3994&cropY1=6&cropY2=2667
209,158,"Thomas Frist, Jr.",United States,9600.0,https://specials-images.forbesimg.com/imageserve/ee825ff539047091cda533423b10d65b/416x416.jpg?background=000000&cropX1=16&cropX2=947&cropY1=153&cropY2=1084
210,159,Mikhail Prokhorov,Russia,9600.0,https://specials-images.forbesimg.com/imageserve/5a80acf9a7ea431690133b88/416x416.jpg?background=000000&cropX1=698&cropX2=4047&cropY1=0&cropY2=3348
211,160,Galen Weston,Canada,9500.0,https://specials-images.forbesimg.com/imageserve/5a7baa3431358e4955ace128/416x416.jpg?background=000000&cropX1=9&cropX2=1416&cropY1=157&cropY2=1563
212,161,Zong Qinghou,China,9500.0,https://specials-images.forbesimg.com/imageserve/5a7d2b4da7ea431690130f47/416x416.jpg?background=000000&cropX1=1007&cropX2=2584&cropY1=236&cropY2=1812
213,162,Eyal Ofer,Israel,9400.0,https://specials-images.forbesimg.com/imageserve/56d45a75e4b0c144a7f67b14/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=2&cropY2=746
214,163,Charles Schwab,United States,9400.0,https://specials-images.forbesimg.com/imageserve/56d0bfd2e4b0c144a7f65b42/416x416.jpg?background=000000&cropX1=129&cropX2=615&cropY1=42&cropY2=529
215,164,Gianluigi & Rafaela Aponte,Switzerland,9300.0,https://specials-images.forbesimg.com/imageserve/5a8125d531358e4955ad310c/416x416.jpg?background=000000&cropX1=171&cropX2=1996&cropY1=176&cropY2=2002
216,165,"Herbert Kohler, Jr.",United States,9300.0,https://specials-images.forbesimg.com/imageserve/5a8d9d094bbe6f2652f61ee8/416x416.jpg?background=000000&cropX1=1346&cropX2=2096&cropY1=94&cropY2=844
217,166,Viktor Rashnikov,Russia,9300.0,https://specials-images.forbesimg.com/imageserve/5a80c83e31358e4955ad2c99/416x416.jpg?background=000000&cropX1=392&cropX2=2225&cropY1=0&cropY2=1832
218,167,Harry Triguboff,Australia,9200.0,https://specials-images.forbesimg.com/imageserve/5a7a54bc31358e4955acc87f/416x416.jpg?background=000000&cropX1=365&cropX2=1334&cropY1=68&cropY2=1036
219,168,August von Finck,Germany,9200.0,https://specials-images.forbesimg.com/imageserve/58a1c68131358e1a35ab40c2/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=27&cropY2=770
220,169,Yao Zhenhua,China,9200.0,https://specials-images.forbesimg.com/imageserve/5a05f1ffa7ea436b47b53301/416x416.jpg?background=000000&cropX1=687&cropX2=2229&cropY1=154&cropY2=1695
221,170,Jan Koum,United States,9100.0,https://specials-images.forbesimg.com/imageserve/801ec43bb68e10b5a7f598c40253255b/416x416.jpg?background=000000&cropX1=150&cropX2=594&cropY1=27&cropY2=472
222,171,Cyrus Poonawalla,India,9100.0,https://specials-images.forbesimg.com/imageserve/5a7f180331358e4955ad1867/416x416.jpg?background=000000&cropX1=120&cropX2=1112&cropY1=128&cropY2=1120
223,172,James Goodnight,United States,9000.0,https://specials-images.forbesimg.com/imageserve/5949812c31358e63562e7d21/416x416.jpg?background=000000&cropX1=591&cropX2=1628&cropY1=73&cropY2=1110
224,173,Ken Griffin,United States,9000.0,https://specials-images.forbesimg.com/imageserve/59d5806f31358e542c0356b8/416x416.jpg?background=000000&cropX1=2370&cropX2=4230&cropY1=156&cropY2=2014
225,174,Giorgio Armani,Italy,8900.0,https://specials-images.forbesimg.com/imageserve/59d5806f31358e542c0356b8/416x416.jpg?background=000000&cropX1=2370&cropX2=4230&cropY1=156&cropY2=2014
226,175,Ernesto Bertarelli,Switzerland,8900.0,https://specials-images.forbesimg.com/imageserve/5a8124d84bbe6f2652f5461a/416x416.jpg?background=000000&cropX1=0&cropX2=1041&cropY1=18&cropY2=1059
227,176,Savitri Jindal,India,8800.0,https://specials-images.forbesimg.com/imageserve/5a7f4d994bbe6f2652f530c4/416x416.jpg?background=000000&cropX1=0&cropX2=582&cropY1=49&cropY2=631
228,177,Sunil Mittal,India,8800.0,https://specials-images.forbesimg.com/imageserve/5a7f52844bbe6f2652f530fe/416x416.jpg?background=000000&cropX1=32&cropX2=4500&cropY1=16&cropY2=4487
229,178,James Chambers,United States,8700.0,https://specials-images.forbesimg.com/imageserve/5a7f52844bbe6f2652f530fe/416x416.jpg?background=000000&cropX1=32&cropX2=4500&cropY1=16&cropY2=4487
230,179,Katharine Rayner,United States,8700.0,https://specials-images.forbesimg.com/imageserve/59d587514bbe6f37dda0038a/416x416.jpg?background=000000&cropX1=308&cropX2=1456&cropY1=192&cropY2=1341
231,180,Margaretta Taylor,United States,8700.0,https://specials-images.forbesimg.com/imageserve/5a8d9d5aa7ea431690140467/416x416.jpg?background=000000&cropX1=102&cropX2=840&cropY1=105&cropY2=845
232,181,Terry Gou,Taiwan,8500.0,https://specials-images.forbesimg.com/imageserve/5a813295a7ea431690134111/416x416.jpg?background=000000&cropX1=377&cropX2=2588&cropY1=0&cropY2=2211
233,182,Gordon Moore,United States,8500.0,https://specials-images.forbesimg.com/imageserve/9032bff5e34d21282fd3b61994953d63/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=42&cropY2=786
234,183,James Irving,Canada,8300.0,https://specials-images.forbesimg.com/imageserve/4aefd4e17127f22e99276538b33c157d/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=6&cropY2=747
235,184,Stanley Kroenke,United States,8300.0,https://specials-images.forbesimg.com/imageserve/5a8da7ea31358e4955adf4a3/416x416.jpg?background=000000&cropX1=266&cropX2=1681&cropY1=313&cropY2=1729
236,185,Melker Schorling,Sweden,8200.0,https://specials-images.forbesimg.com/imageserve/58a289fba7ea431f32197661/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=203&cropY2=947
237,186,Johann Graf,Austria,8100.0,https://specials-images.forbesimg.com/imageserve/957d0594c392bd2f95bec45493d2be9c/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=97&cropY2=841
238,187,Guo Guangchang,China,8100.0,https://specials-images.forbesimg.com/imageserve/5a7cb3354bbe6f2652f5081f/416x416.jpg?background=000000&cropX1=0&cropX2=2669&cropY1=0&cropY2=2666
239,188,John Malone,United States,8100.0,https://specials-images.forbesimg.com/imageserve/59d584aba7ea436b47b37436/416x416.jpg?background=000000&cropX1=436&cropX2=3646&cropY1=70&cropY2=3280
240,189,Xavier Niel,France,8100.0,https://specials-images.forbesimg.com/imageserve/5a7e01c7a7ea431690131cb2/416x416.jpg?background=000000&cropX1=0&cropX2=4044&cropY1=134&cropY2=4176
241,190,Silvio Berlusconi,Italy,8000.0,https://specials-images.forbesimg.com/imageserve/5a7f9fafa7ea431690132f10/416x416.jpg?background=000000&cropX1=908&cropX2=4175&cropY1=14&cropY2=3280
242,191,Carl Cook,United States,8000.0,https://specials-images.forbesimg.com/imageserve/25d1399bdf56ecfab4f15f040e20fbe0/416x416.jpg?background=000000&cropX1=13&cropX2=744&cropY1=53&cropY2=785
243,192,David Geffen,United States,8000.0,https://specials-images.forbesimg.com/imageserve/5a8d9c39a7ea43169014044f/416x416.jpg?background=000000&cropX1=0&cropX2=1996&cropY1=381&cropY2=2378
244,193,Hui Wing Mau,Hong Kong,8000.0,https://specials-images.forbesimg.com/imageserve/561fab67e4b0ffa7afe5e19a/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=48&cropY2=792
245,194,Walter Kwok,Hong Kong,8000.0,https://specials-images.forbesimg.com/imageserve/5a579ed2a7ea431690109bf9/416x416.jpg?background=000000&cropX1=583&cropX2=2566&cropY1=11&cropY2=1995
246,195,George Soros,United States,8000.0,https://specials-images.forbesimg.com/imageserve/59d50e1f4bbe6f37dd9ff7dd/416x416.jpg?background=000000&cropX1=931&cropX2=2948&cropY1=485&cropY2=2501
247,196,"Edward Johnson, III.",United States,7900.0,https://specials-images.forbesimg.com/imageserve/57e5959f4bbe6f24d1f893d4/416x416.jpg?background=000000&cropX1=105&cropX2=617&cropY1=163&cropY2=675
248,197,Massimiliana Landini Aleotti,Italy,7900.0,https://specials-images.forbesimg.com/imageserve/57e5959f4bbe6f24d1f893d4/416x416.jpg?background=000000&cropX1=105&cropX2=617&cropY1=163&cropY2=675
249,198,David Duffield,United States,7800.0,https://specials-images.forbesimg.com/imageserve/ed18bc09e156f93af21f12d3b3bc2ff2/416x416.jpg?background=000000&cropX1=118&cropX2=646&cropY1=171&cropY2=700
250,199,George Kaiser,United States,7800.0,https://specials-images.forbesimg.com/imageserve/59d5896d4bbe6f37dda003ad/416x416.jpg?background=000000&cropX1=946&cropX2=3153&cropY1=655&cropY2=2864
251,200,Patrick Soon-Shiong,United States,7800.0,https://specials-images.forbesimg.com/imageserve/5a8da742a7ea43169014055f/416x416.jpg?background=000000&cropX1=334&cropX2=3676&cropY1=277&cropY2=3616
252,201,Zhou Qunfei,Hong Kong,7800.0,https://specials-images.forbesimg.com/imageserve/561f080ce4b0ffa7afe5df56/416x416.jpg?background=000000&cropX1=108&cropX2=647&cropY1=82&cropY2=622
253,202,Nicky Oppenheimer,South Africa,7700.0,https://specials-images.forbesimg.com/imageserve/92331fc81f402d9b0b846234d7234989/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=73&cropY2=814
254,203,Sun Piaoyang,China,7700.0,https://specials-images.forbesimg.com/imageserve/3de45e9af16377721a274ce5a2d90cc9/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=116&cropY2=860
255,204,Wu Yajun,China,7700.0,https://specials-images.forbesimg.com/imageserve/59e8b2be4bbe6f37dda0c173/416x416.jpg?background=000000&cropX1=600&cropX2=3651&cropY1=485&cropY2=3538
256,205,Alexei Kuzmichev,Russia,7600.0,https://specials-images.forbesimg.com/imageserve/56cbe0fae4b062f6b59a4aca/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=180&cropY2=923
257,206,Stephen Ross,United States,7600.0,https://specials-images.forbesimg.com/imageserve/59d58aee31358e542c03572a/416x416.jpg?background=000000&cropX1=1246&cropX2=4470&cropY1=56&cropY2=3280
258,207,Vincent Bollore,France,7400.0,https://specials-images.forbesimg.com/imageserve/5a7e00d831358e4955ad0b9f/416x416.jpg?background=000000&cropX1=521&cropX2=2885&cropY1=0&cropY2=2362
259,208,Pauline MacMillan Keinath,United States,7400.0,https://specials-images.forbesimg.com/imageserve/5a7e00d831358e4955ad0b9f/416x416.jpg?background=000000&cropX1=521&cropX2=2885&cropY1=0&cropY2=2362
260,209,Jay Y. Lee,South Korea,7400.0,https://specials-images.forbesimg.com/imageserve/5b15a03331358e612fbb1c7c/416x416.jpg?background=000000&cropX1=163&cropX2=786&cropY1=254&cropY2=877
261,210,Anders Holch Povlsen,Denmark,7400.0,https://specials-images.forbesimg.com/imageserve/5a67b4e931358e4955ab77a2/416x416.jpg?background=000000&cropX1=648&cropX2=2224&cropY1=0&cropY2=1575
262,211,Eli Broad,United States,7300.0,https://specials-images.forbesimg.com/imageserve/5a90b30c4bbe6f0fa8266bc6/416x416.jpg?background=000000&cropX1=1307&cropX2=3000&cropY1=56&cropY2=1747
263,212,Michael Kadoorie,Hong Kong,7300.0,https://specials-images.forbesimg.com/imageserve/5a579f6da7ea431690109c1c/416x416.jpg?background=000000&cropX1=3&cropX2=1733&cropY1=435&cropY2=2165
264,213,Iskander Makhmudov,Russia,7300.0,https://specials-images.forbesimg.com/imageserve/5a80a97531358e4955ad2b5b/416x416.jpg?background=000000&cropX1=0&cropX2=1045&cropY1=158&cropY2=1204
265,214,Frederik Paulsen,Sweden,7300.0,https://specials-images.forbesimg.com/imageserve/5a811c9c4bbe6f2652f545b6/416x416.jpg?background=000000&cropX1=9&cropX2=2076&cropY1=0&cropY2=2068
266,215,Sun Hongbin,United States,7300.0,https://specials-images.forbesimg.com/imageserve/5a8da8354bbe6f2652f6206b/416x416.jpg?background=000000&cropX1=488&cropX2=1210&cropY1=151&cropY2=873
267,216,Christy Walton,United States,7300.0,https:http://specials-images.forbesimg.com/imageserve/f12075ee278b0ce676c90b51cc5e60d6/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=87&cropY2=831
268,217,Shahid Khan,United States,7200.0,https://specials-images.forbesimg.com/imageserve/5a8da7ab4bbe6f2652f6204f/416x416.jpg?background=000000&cropX1=980&cropX2=4000&cropY1=230&cropY2=3253
269,218,Ananda Krishnan,Malaysia,7200.0,https://specials-images.forbesimg.com/imageserve/5a7fc3b5a7ea43169013312e/416x416.jpg?background=000000&cropX1=23&cropX2=2667&cropY1=17&cropY2=2663
270,219,Carrie Perrodo,France,7200.0,https://specials-images.forbesimg.com/imageserve/5ed4563bce65aef57ded29dc3a87eea7/416x416.jpg?background=000000&cropX1=2&cropX2=709&cropY1=5&cropY2=712
271,220,Quek Leng Chan,Malaysia,7200.0,https://specials-images.forbesimg.com/imageserve/9bbc3bf3ec43d1372354224b2f0c3ae6/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=44&cropY2=787
272,221,Wang Wenxue,China,7200.0,https://specials-images.forbesimg.com/imageserve/561fad72e4b0ffa7afe5e1cc/416x416.jpg?background=000000&cropX1=24&cropX2=691&cropY1=174&cropY2=841
273,222,John Doerr,United States,7100.0,https://specials-images.forbesimg.com/imageserve/59d598c6a7ea436b47b3752d/416x416.jpg?background=000000&cropX1=692&cropX2=2272&cropY1=1315&cropY2=2896
274,223,Patrick Drahi,France,7100.0,https://specials-images.forbesimg.com/imageserve/5a7df44d31358e4955ad0a89/416x416.jpg?background=000000&cropX1=5&cropX2=1944&cropY1=112&cropY2=2053
275,224,Eva Gonda de Rivera,Mexico,7100.0,https://specials-images.forbesimg.com/imageserve/5a7df44d31358e4955ad0a89/416x416.jpg?background=000000&cropX1=5&cropX2=1944&cropY1=112&cropY2=2053
276,225,Willi & Isolde Liebherr,Switzerland,7100.0,https://specials-images.forbesimg.com/imageserve/5a812de74bbe6f2652f5465b/416x416.jpg?background=000000&cropX1=916&cropX2=3658&cropY1=223&cropY2=2964
277,226,Ricardo Salinas Pliego,Mexico,7100.0,https://specials-images.forbesimg.com/imageserve/5a7fcf01a7ea4316901331ab/416x416.jpg?background=000000&cropX1=815&cropX2=1979&cropY1=0&cropY2=1165
278,227,Suh Kyung-Bae,South Korea,7100.0,https://specials-images.forbesimg.com/imageserve/5539280de4b0bacdbd748e4e/416x416.jpg?background=000000&cropX1=19&cropX2=744&cropY1=53&cropY2=778
279,228,Pollyanna Chu,Hong Kong,7000.0,https://specials-images.forbesimg.com/imageserve/5a579e67a7ea431690109bda/416x416.jpg?background=000000&cropX1=43&cropX2=570&cropY1=1&cropY2=528
280,229,John Fredriksen,Cyprus,7000.0,https://specials-images.forbesimg.com/imageserve/589f42234bbe6f0e55868ad0/416x416.jpg?background=000000&cropX1=40&cropX2=710&cropY1=63&cropY2=733
281,230,Goh Cheng Liang,Singapore,7000.0,https://specials-images.forbesimg.com/imageserve/589f42234bbe6f0e55868ad0/416x416.jpg?background=000000&cropX1=40&cropX2=710&cropY1=63&cropY2=733
282,231,Sri Prakash Lohia,Indonesia,7000.0,https://specials-images.forbesimg.com/imageserve/58a36f03a7ea431f321982b3/416x416.jpg?background=000000&cropX1=132&cropX2=644&cropY1=98&cropY2=610
283,232,Lu Zhiqiang,China,7000.0,https://specials-images.forbesimg.com/imageserve/5a7cde8f4bbe6f2652f50e6f/416x416.jpg?background=000000&cropX1=657&cropX2=3484&cropY1=0&cropY2=2826
284,233,Jorn Rausing,Sweden,7000.0,https://specials-images.forbesimg.com/imageserve/58a2883b31358e1a35ab540d/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=50&cropY2=794
285,234,Johann Rupert,South Africa,7000.0,https://specials-images.forbesimg.com/imageserve/5a80fbdea7ea431690133f1b/416x416.jpg?background=000000&cropX1=250&cropX2=984&cropY1=71&cropY2=805
286,235,Jacques Saade,France,7000.0,https://specials-images.forbesimg.com/imageserve/5a7df160a7ea431690131bc5/416x416.jpg?background=000000&cropX1=578&cropX2=2063&cropY1=3&cropY2=1489
287,236,Wu Shaoxun,China,7000.0,https://specials-images.forbesimg.com/imageserve/5a8dfa6b4bbe6f2652f62ca0/416x416.jpg?background=000000&cropX1=2&cropX2=877&cropY1=7&cropY2=883
288,237,Leonid Fedun,Russia,6900.0,https://specials-images.forbesimg.com/imageserve/5a80aab8a7ea431690133b4d/416x416.jpg?background=000000&cropX1=1035&cropX2=4139&cropY1=13&cropY2=3115
289,238,Kim Jung-Ju,South Korea,6900.0,https://specials-images.forbesimg.com/imageserve/58beb44031358e1a35ac9234/416x416.jpg?background=000000&cropX1=5&cropX2=744&cropY1=5&cropY2=745
290,239,Sandra Ortega Mera,Spain,6900.0,https://specials-images.forbesimg.com/imageserve/cf7804ae82275751814f94dc5378387a/416x416.jpg?background=000000&cropX1=31&cropX2=648&cropY1=15&cropY2=632
291,240,Jim Pattison,Canada,6900.0,https://specials-images.forbesimg.com/imageserve/5a7bae6231358e4955ace1dc/416x416.jpg?background=000000&cropX1=1029&cropX2=5032&cropY1=0&cropY2=4001
292,241,Michael Platt,United Kingdom,6900.0,https://specials-images.forbesimg.com/imageserve/5ac95aec31358e4112b72073/416x416.jpg?background=000000&cropX1=347&cropX2=962&cropY1=32&cropY2=647
293,242,Chan Laiwa,China,6800.0,https://specials-images.forbesimg.com/imageserve/58093899a7ea435b91b047c1/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=5&cropY2=748
294,243,David Green,United States,6800.0,https://specials-images.forbesimg.com/imageserve/59d5927ba7ea436b47b374d3/416x416.jpg?background=000000&cropX1=1179&cropX2=2478&cropY1=1572&cropY2=2872
295,244,Hank & Doug Meijer,United States,6800.0,https:http://specials-images.forbesimg.com/imageserve/7323a2a143c9b646a26c7cb1944bfb73/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=56&cropY2=800
296,245,Dmitry Rybolovlev,Russia,6800.0,https://specials-images.forbesimg.com/imageserve/5a80a32e4bbe6f2652f53e2e/416x416.jpg?background=000000&cropX1=280&cropX2=2811&cropY1=0&cropY2=2531
297,246,Tsai Eng-Meng,Taiwan,6800.0,https://specials-images.forbesimg.com/imageserve/58a0a4eda7ea431f321958b6/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=44&cropY2=788
298,247,Andreas von Bechtolsheim,Germany,6800.0,https://specials-images.forbesimg.com/imageserve/56c9c892e4b062f6b59a2ba8/416x416.jpg?background=000000&cropX1=26&cropX2=744&cropY1=90&cropY2=809
299,248,Oleg Deripaska,Russia,6700.0,https://specials-images.forbesimg.com/imageserve/5a80ae8d4bbe6f2652f53f6a/416x416.jpg?background=000000&cropX1=1051&cropX2=3154&cropY1=565&cropY2=2667
