id,lastName,age,Unnamed: 0_x,gender,country,image,Unnamed: 0_y,Source,worth,worthChange,realTimeWorth,realTimePosition,name,position,Unnamed: 0
4763,hERZ,74 years old,405,M,Germany,https://specials-images.forbesimg.com/imageserve/639efe5158324638ac90ee5b98fc76f0/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=100&cropY2=843,405,Fashion & Retail  ==> coffee,5.4 BUSD,0.0 millions USD,,366,michaEL Herz,354.0,405
3961,HERZ,67 years old,406,M,Germany,https://specials-images.forbesimg.com/imageserve/5a7e5fd54bbe6f2652f52a24/416x416.jpg?background=000000&cropX1=0&cropX2=2624&cropY1=256&cropY2=2881,406,Fashion & Retail  ==> coffee,5.4 BUSD,0.0 millions USD,,367,wolFGANG HErz,355.0,406
8619,kriSTIANSen,70 years old,407,M,None,https://specials-images.forbesimg.com/imageserve/5a7dd83aa7ea43169013181a/416x416.jpg?background=000000&cropX1=3&cropX2=1380&cropY1=191&cropY2=1568,407,Manufacturing  ==> Lego,5.4 BUSD,0.0 millions USD,,370,kjeLD KIRK KRISTIANSEN,356.0,407
8887,KRISTIANsen,42 years old,408,Female,Denmark,https://specials-images.forbesimg.com/imageserve/5a7dd83aa7ea43169013181a/416x416.jpg?background=000000&cropX1=3&cropX2=1380&cropY1=191&cropY2=1568,408,Manufacturing  ==> Lego,5.4 BUSD,0.0 millions USD,,371,sofie kirk KRISTIANsen,357.0,408
6270,kriSTIANsen,,409,None,None,https://specials-images.forbesimg.com/imageserve/5a8709334bbe6f2652f5bfdb/416x416.jpg?background=000000&cropX1=86&cropX2=713&cropY1=111&cropY2=737,409,Manufacturing  ==> Lego,5.4 BUSD,0.0 millions USD,,372,thomas KIRK KRISTIANsen,358.0,409
8102,LAM,,410,F,None,https://specials-images.forbesimg.com/imageserve/5a8709334bbe6f2652f5bfdb/416x416.jpg?background=000000&cropX1=86&cropX2=713&cropY1=111&cropY2=737,410,Manufacturing  ==> smartphone screens,5.4 BUSD,0.0 millions USD,,348,LAM WAI YING,359.0,410
1568,lIN,62 years old,411,M,None,https:http://specials-images.forbesimg.com/imageserve/c6c43100dbae28f161e7055a5e75f340/416x416.jpg?background=000000&cropX1=8&cropX2=591&cropY1=105&cropY2=688,411,Technology  ==> electronics,5.4 BUSD,-0.001 millions USD,,486,lIN XIUCheng,360.0,411
3361,louis-DREYFUs,56 years old,412,None,None,https://specials-images.forbesimg.com/imageserve/5a8128b34bbe6f2652f54640/416x416.jpg?background=000000&cropX1=91&cropX2=1241&cropY1=197&cropY2=1346,412,Food and Beverage  ==> commodities,5.4 BUSD,0.0 millions USD,,356,marGARITA LOUIS-DREYFus,361.0,412
3172,rOBERTs,74 years old,413,M,United States,https://specials-images.forbesimg.com/imageserve/59d64f804bbe6f37dda00abe/416x416.jpg?background=000000&cropX1=726&cropX2=3183&cropY1=63&cropY2=2519,413,Finance and Investments  ==> private equity,5.4 BUSD,0.0 millions USD,,323,gEORGE ROberts,362.0,413
5492,ROSKI,79 years old,414,Male,None,https://specials-images.forbesimg.com/imageserve/57e0613b4bbe6f6781c525d6/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=153&cropY2=897,414,Real Estate  ==> real estate,5.4 BUSD,0.0 millions USD,,301,"edwARD ROSKI, JR.",363.0,414
8257,thiNGGAARD,,415,None,None,https://specials-images.forbesimg.com/imageserve/5a87083431358e4955ad9fd8/416x416.jpg?background=000000&cropX1=546&cropX2=1857&cropY1=0&cropY2=1312,415,Manufacturing  ==> Lego,5.4 BUSD,0.0 millions USD,,369,agnete kIRK THInggaard,364.0,415
6121,adENUGa,65 years old,416,Male,None,https://specials-images.forbesimg.com/imageserve/5a7fd8c84bbe6f2652f53737/416x416.jpg?background=000000&cropX1=282&cropX2=1706&cropY1=0&cropY2=1424,416,"Diversified  ==> telecom, oil",5.3 BUSD,0.0 millions USD,,469,mike ADENuga,365.0,416
9838,dAVIS,75 years old,417,M,None,https://specials-images.forbesimg.com/imageserve/5a8ddcc64bbe6f2652f62868/416x416.jpg?background=000000&cropX1=2456&cropX2=3916&cropY1=779&cropY2=2238,417,Manufacturing  ==> New Balance,5.3 BUSD,0.0 millions USD,,292,JIM DAVIS,366.0,417
9361,fiLO,52 years old,418,Male,None,https://specials-images.forbesimg.com/imageserve/5a7de49131358e4955ad092f/416x416.jpg?background=000000&cropX1=1014&cropX2=4154&cropY1=126&cropY2=3264,418,Technology  ==> Yahoo,5.3 BUSD,530.206 millions USD,,307,daviD FILO,367.0,418
8166,HO,55 years old,419,F,None,https://specials-images.forbesimg.com/imageserve/5a7e73f131358e4955ad1472/416x416.jpg?background=000000&cropX1=185&cropX2=1587&cropY1=304&cropY2=1707,419,Gambling & Casinos  ==> casinos,5.3 BUSD,0.0 millions USD,,374,pansY HO,368.0,419
4553,kraVIs,74 years old,420,M,None,https://specials-images.forbesimg.com/imageserve/5a8da9054bbe6f2652f620b4/416x416.jpg?background=000000&cropX1=472&cropX2=1681&cropY1=171&cropY2=1380,420,Finance and Investments  ==> private equity,5.3 BUSD,0.0 millions USD,,332,henrY KRAVIS,369.0,420
1696,saPUTO,81 years old,421,None,None,https://specials-images.forbesimg.com/imageserve/5a7ba7ef4bbe6f2652f4f2de/416x416.jpg?background=000000&cropX1=690&cropX2=2779&cropY1=601&cropY2=2691,421,Food and Beverage  ==> cheese,5.3 BUSD,0.0 millions USD,,347,emanueLE (LINO) saputo,370.0,421
5506,xU,83 years old,422,M,None,https://specials-images.forbesimg.com/imageserve/5a7ba7ef4bbe6f2652f4f2de/416x416.jpg?background=000000&cropX1=690&cropX2=2779&cropY1=601&cropY2=2691,422,"Manufacturing  ==> chemicals, logistics",5.3 BUSD,0.0 millions USD,,487,xu chUANHua,371.0,422
8954,ABRAMov,59 years old,423,M,None,https://specials-images.forbesimg.com/imageserve/5a808807a7ea43169013395c/416x416.jpg?background=000000&cropX1=491&cropX2=1657&cropY1=61&cropY2=1226,423,"Metals & Mining  ==> steel, mining",5.2 BUSD,-0.001 millions USD,,314,aLEXANDER abramov,372.0,423
1286,eNGLANDer,69 years old,424,M,United States,https://specials-images.forbesimg.com/imageserve/55fa0dd9e4b0ffa7afe4acc0/416x416.jpg?background=000000&cropX1=34&cropX2=619&cropY1=60&cropY2=645,424,Finance and Investments  ==> hedge funds,5.2 BUSD,0.0 millions USD,,296,israel eNGLander,373.0,424
2305,golDSCHMEDINg,84 years old,425,M,Netherlands,https://specials-images.forbesimg.com/imageserve/58a37faca7ea431f32198552/416x416.jpg?background=000000&cropX1=132&cropX2=461&cropY1=182&cropY2=511,425,Service  ==> temp agency,5.2 BUSD,0.0 millions USD,,420,fritS GOLDSCHMEDIng,374.0,425
5650,ilITCH,85 years old,426,Female,USA,https://specials-images.forbesimg.com/imageserve/58aca06f31358e1a35abc56d/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=89&cropY2=833,426,"Food and Beverage  ==> pizza, sports team",5.2 BUSD,nan millions USD,,420,marian ILITCh,375.0,426
3016,KOVNEr,73 years old,427,Male,United States,https://specials-images.forbesimg.com/imageserve/57e05cda31358e16c589b926/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=26&cropY2=769,427,Finance and Investments  ==> hedge funds,5.2 BUSD,0.0 millions USD,,364,bruce KOVNEr,376.0,427
2500,luCAS,74 years old,428,None,None,https://specials-images.forbesimg.com/imageserve/5a8da89f31358e4955adf4c9/416x416.jpg?background=000000&cropX1=261&cropX2=1671&cropY1=219&cropY2=1629,428,Media & Entertainment  ==> Star Wars,5.2 BUSD,0.0 millions USD,,357,geoRGE LUCAs,377.0,428
6635,maRAN,52 years old,429,Male,None,https://specials-images.forbesimg.com/imageserve/59cc09144bbe6f37dd9f9044/416x416.jpg?background=000000&cropX1=774&cropX2=3152&cropY1=5&cropY2=2384,429,Media & Entertainment  ==> media,5.2 BUSD,0.0 millions USD,,507,kalANITHI MARAn,378.0,429
6120,MOHN,77 years old,430,F,Germany,https://specials-images.forbesimg.com/imageserve/5a7e1011a7ea431690131f77/416x416.jpg?background=000000&cropX1=1434&cropX2=4626&cropY1=7&cropY2=3196,430,Media & Entertainment  ==> publishing,5.2 BUSD,0.0 millions USD,,415,elisABETH MOHN,379.0,430
6657,RICH,77 years old,431,Male,None,https://specials-images.forbesimg.com/imageserve/30280b1006a2e237496205f17ab820a9/416x416.jpg?background=000000&cropX1=24&cropX2=704&cropY1=42&cropY2=722,431,Food and Beverage  ==> frozen foods,5.2 BUSD,0.0 millions USD,,341,"robeRT RICH, Jr.",380.0,431
9735,WANG,52 years old,432,Male,None,https://specials-images.forbesimg.com/imageserve/5a7cf5cba7ea431690130d1e/416x416.jpg?background=000000&cropX1=1031&cropX2=4249&cropY1=7&cropY2=3225,432,"Automotive  ==> batteries, automobiles",5.2 BUSD,0.0 millions USD,,496,waNG CHUAnfu,381.0,432
2813,amoRIM,83 years old,433,F,Portugal,https://specials-images.forbesimg.com/imageserve/5a7cf5cba7ea431690130d1e/416x416.jpg?background=000000&cropX1=1031&cropX2=4249&cropY1=7&cropY2=3225,433,"Diversified  ==> energy, investments",5.1 BUSD,0.0 millions USD,,373,marIA FERNANDA Amorim,382.0,433
6190,aVEN,63 years old,434,M,None,https://specials-images.forbesimg.com/imageserve/5a80afeca7ea431690133ba9/416x416.jpg?background=000000&cropX1=0&cropX2=992&cropY1=26&cropY2=1018,434,"Energy  ==> oil, banking, telecom",5.1 BUSD,0.0 millions USD,,443,pyOTR AVEn,383.0,434
7617,mARCUS,89 years old,435,M,None,https:http://specials-images.forbesimg.com/imageserve/5601ba9de4b0ffa7afe4f3e1/416x416.jpg?background=000000&cropX1=37&cropX2=744&cropY1=56&cropY2=763,435,Fashion & Retail  ==> Home Depot,5.1 BUSD,0.0 millions USD,,354,bernaRD MARcus,384.0,435
4179,MOREIRA SALLEs,58 years old,436,M,None,https://specials-images.forbesimg.com/imageserve/5a7b970f4bbe6f2652f4f182/416x416.jpg?background=000000&cropX1=80&cropX2=2749&cropY1=0&cropY2=2670,436,"Diversified  ==> banking, minerals",5.1 BUSD,0.0 millions USD,,558,pedrO MOREIRA Salles,385.0,436
8421,sMITh,73 years old,437,M,None,https://specials-images.forbesimg.com/imageserve/56d6fc6ee4b0c144a7f69c91/416x416.jpg?background=000000&cropX1=100&cropX2=717&cropY1=18&cropY2=635,437,Logistics  ==> FedEx,5.1 BUSD,-0.001 millions USD,,361,frederICK SMIth,386.0,437
6552,stRYKER,64 years old,438,F,None,https://specials-images.forbesimg.com/imageserve/55fa1ca9e4b0ffa7afe4ad5a/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=81&cropY2=825,438,Healthcare  ==> medical equipment,5.1 BUSD,0.0 millions USD,,336,RONDA STRYker,387.0,438
3106,bRANSOn,67 years old,439,M,United Kingdom,https://specials-images.forbesimg.com/imageserve/5a81613e4bbe6f2652f54830/416x416.jpg?background=000000&cropX1=1081&cropX2=3606&cropY1=296&cropY2=2820,439,Diversified  ==> Virgin,5.0 BUSD,0.0 millions USD,,388,richarD BRANson,388.0,439
4264,CHANDra,67 years old,440,None,India,https://specials-images.forbesimg.com/imageserve/59d3d6ce31358e542c0344be/416x416.jpg?background=000000&cropX1=1886&cropX2=4500&cropY1=9&cropY2=2624,440,Media & Entertainment  ==> media,5.0 BUSD,0.0 millions USD,,441,sUBHASH CHANDRA,389.0,440
4191,coaTEs,50 years old,441,F,United Kingdom,https://specials-images.forbesimg.com/imageserve/5a8157de4bbe6f2652f547d0/416x416.jpg?background=000000&cropX1=244&cropX2=1268&cropY1=2&cropY2=1026,441,Gambling & Casinos  ==> online gambling,5.0 BUSD,0.0 millions USD,,446,deNISE COATes,390.0,441
4585,iNGRAM,82 years old,442,Female,None,https:http://specials-images.forbesimg.com/imageserve/0c186d731d1dfabdfc4d436fc9add327/416x416.jpg?background=000000&cropX1=169&cropX2=644&cropY1=27&cropY2=502,442,"Media & Entertainment  ==> book distribution, transportation",5.0 BUSD,0.0 millions USD,,358,marthA Ingram,391.0,442
2395,LAW,70 years old,443,Male,Hong Kong,https://specials-images.forbesimg.com/imageserve/56896bd8e4b0ffa7afe8a5d8/416x416.jpg?background=000000&cropX1=173&cropX2=1576&cropY1=247&cropY2=1649,443,Real Estate  ==> real estate,5.0 BUSD,0.0 millions USD,,406,LAW KAR po,392.0,443
5159,LEWIs,81 years old,444,Male,United Kingdom,https://specials-images.forbesimg.com/imageserve/2d5e4df45e57233fed043051652af0b8/416x416.jpg?background=000000&cropX1=124&cropX2=2188&cropY1=0&cropY2=2066,444,Finance and Investments  ==> investments,5.0 BUSD,0.0 millions USD,,391,jOE LEwis,393.0,444
1106,meiSTEr,70 years old,445,Female,Germany,https://specials-images.forbesimg.com/imageserve/2d5e4df45e57233fed043051652af0b8/416x416.jpg?background=000000&cropX1=124&cropX2=2188&cropY1=0&cropY2=2066,445,Manufacturing  ==> appliances,5.0 BUSD,0.0 millions USD,,405,gabrieLLA MEIster,394.0,445
8428,moreirA SALLES,72 years old,446,None,None,https://specials-images.forbesimg.com/imageserve/2d5e4df45e57233fed043051652af0b8/416x416.jpg?background=000000&cropX1=124&cropX2=2188&cropY1=0&cropY2=2066,446,"Diversified  ==> banking, minerals",5.0 BUSD,0.0 millions USD,,570,fernanDO ROBERTO MOREIRA SALles,395.0,446
6293,mOREIRA SALles,56 years old,447,Male,Brazil,https://specials-images.forbesimg.com/imageserve/5a7b7f56a7ea43169012eec2/416x416.jpg?background=000000&cropX1=1941&cropX2=5568&cropY1=48&cropY2=3673,447,"Diversified  ==> banking, minerals",5.0 BUSD,0.0 millions USD,,569,joao moreIRA SALLes,396.0,447
4109,moreira SALLES Junior,62 years old,448,M,None,https://specials-images.forbesimg.com/imageserve/5a7b99aa31358e4955ace000/416x416.jpg?background=000000&cropX1=14&cropX2=2133&cropY1=183&cropY2=2304,448,"Finance and Investments  ==> banking, minerals",5.0 BUSD,0.0 millions USD,,571,walther MOREIRA salles junior,397.0,448
9777,pATEL,65 years old,449,M,None,https://specials-images.forbesimg.com/imageserve/5a7f40de31358e4955ad1ab2/416x416.jpg?background=000000&cropX1=754&cropX2=3948&cropY1=7&cropY2=3203,449,Healthcare  ==> pharmaceuticals,5.0 BUSD,0.0 millions USD,,433,pankaJ PATel,398.0,449
2011,prITZKER,60 years old,450,F,United States,https://specials-images.forbesimg.com/imageserve/83fbe5433dfa59f56151a75692d7107d/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=24&cropY2=768,450,"Service  ==> hotels, investments",5.0 BUSD,0.0 millions USD,,385,karen pRITZker,399.0,450
3176,schmiDHEIny,72 years old,451,M,None,https://specials-images.forbesimg.com/imageserve/5a812d2e31358e4955ad317c/416x416.jpg?background=000000&cropX1=731&cropX2=3382&cropY1=17&cropY2=2666,451,Construction & Engineering  ==> cement,5.0 BUSD,0.0 millions USD,,466,thomas scHMIDHEIny,400.0,451
6699,srivadDHANaprabha,60 years old,452,M,None,https://specials-images.forbesimg.com/imageserve/5ad8dbcc4bbe6f2310f30bbc/416x416.jpg?background=000000&cropX1=983&cropX2=3887&cropY1=388&cropY2=3289,452,Fashion & Retail  ==> duty-free,5.0 BUSD,-0.001 millions USD,,416,vICHAI SRIVADDHANAPRabha,401.0,452
1038,taKAHARA,87 years old,453,None,Japan,https://specials-images.forbesimg.com/imageserve/551acc08e4b0ffa93fd266d4/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=100&cropY2=844,453,Manufacturing  ==> diapers,5.0 BUSD,0.0 millions USD,,321,keiICHIRO Takahara,402.0,453
1957,yusufF ALi,62 years old,454,M,None,https://specials-images.forbesimg.com/imageserve/5a7f33f14bbe6f2652f52f71/416x416.jpg?background=000000&cropX1=122&cropX2=1106&cropY1=0&cropY2=985,454,Fashion & Retail  ==> retail,5.0 BUSD,0.0 millions USD,,497,m.a. YUSUFf ali,403.0,454
4645,bASS,70 years old,455,None,None,https://specials-images.forbesimg.com/imageserve/59d67a6d31358e542c036094/416x416.jpg?background=000000&cropX1=491&cropX2=1750&cropY1=525&cropY2=1784,455,"Energy  ==> oil, investments",4.9 BUSD,0.0 millions USD,,407,ROBERT bass,404.0,455
2988,benIOFF,53 years old,456,None,None,https://specials-images.forbesimg.com/imageserve/59d7cc144bbe6f37dda01db7/416x416.jpg?background=000000&cropX1=749&cropX2=2926&cropY1=188&cropY2=2364,456,Technology  ==> business software,4.9 BUSD,0.001 millions USD,,302,marc bENIOff,405.0,456
5025,BOUYGUES,,457,Male,None,https://specials-images.forbesimg.com/imageserve/bd193087013752ba2761836aea9beace/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=5&cropY2=748,457,"Construction & Engineering  ==> construction, media",4.9 BUSD,0.0 millions USD,,461,marTIN & OLIVIEr bouygues,406.0,457
5378,CHUNG,80 years old,458,None,None,https://specials-images.forbesimg.com/imageserve/5b15a4284bbe6f74868b8fb9/416x416.jpg?background=000000&cropX1=10&cropX2=3386&cropY1=5&cropY2=3382,458,Automotive  ==> motor vehicles,4.9 BUSD,0.0 millions USD,,474,chunG MONG-KOO,407.0,458
6119,DOLAN,91 years old,459,M,None,https://specials-images.forbesimg.com/imageserve/04bf8bc05f398814c72260b756b2fc5a/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=39&cropY2=783,459,Media & Entertainment  ==> cable television,4.9 BUSD,0.0 millions USD,,346,charlES DOLAN,408.0,459
7525,HUNT,75 years old,460,M,None,https://specials-images.forbesimg.com/imageserve/5605a059e4b0ffa7afe518cd/416x416.jpg?background=000000&cropX1=0&cropX2=374&cropY1=25&cropY2=399,460,"Energy  ==> oil, real estate",4.9 BUSD,0.0 millions USD,,392,ray lEE HUNT,409.0,460
6940,LIU,66 years old,461,Male,China,https://specials-images.forbesimg.com/imageserve/5a7cdce9a7ea431690130bca/416x416.jpg?background=000000&cropX1=402&cropX2=3421&cropY1=20&cropY2=3036,461,Service  ==> agribusiness,4.9 BUSD,0.0 millions USD,,508,LIU YONGhao,410.0,461
1507,oveRDECk,48 years old,462,M,United States,https://specials-images.forbesimg.com/imageserve/5a8dd57331358e4955adfab7/416x416.jpg?background=000000&cropX1=1830&cropX2=2481&cropY1=47&cropY2=698,462,Finance and Investments  ==> hedge funds,4.9 BUSD,0.0 millions USD,,343,john oVERDECk,411.0,462
9277,pirAMAL,62 years old,463,M,None,https://specials-images.forbesimg.com/imageserve/5a7f033b4bbe6f2652f52cc9/416x416.jpg?background=000000&cropX1=532&cropX2=2491&cropY1=207&cropY2=2168,463,Healthcare  ==> pharmaceuticals,4.9 BUSD,0.0 millions USD,,453,ajay PIRamal,412.0,463
2099,raZOn,58 years old,464,M,Philippines,https://specials-images.forbesimg.com/imageserve/5a806519a7ea431690133751/416x416.jpg?background=000000&cropX1=937&cropX2=3600&cropY1=6&cropY2=2667,464,Logistics  ==> ports,4.9 BUSD,0.0 millions USD,,639,"enrIQUE RAZON, jr.",413.0,464
6359,reDSTONE,95 years old,465,Male,None,https://specials-images.forbesimg.com/imageserve/59d65d5a31358e542c035e47/416x416.jpg?background=000000&cropX1=0&cropX2=2289&cropY1=77&cropY2=2365,465,Media & Entertainment  ==> media,4.9 BUSD,-0.001 millions USD,,411,sumner REDSTONE,414.0,465
9252,roCCA,,466,None,None,https://specials-images.forbesimg.com/imageserve/589faa1f31358e1a35ab2c22/416x416.jpg?background=000000&cropX1=130&cropX2=713&cropY1=0&cropY2=583,466,Metals & Mining  ==> pipe manufacturing,4.9 BUSD,0.0 millions USD,,355,paolo & giANFELICE MARIO ROCCA,415.0,466
4800,SCHMIEDINg,63 years old,467,M,United States,https://specials-images.forbesimg.com/imageserve/ba18b6f38b0a9ad48193fbb68d7e2af2/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=174&cropY2=918,467,Healthcare  ==> medical devices,4.9 BUSD,0.0 millions USD,,340,reinhold SCHMIEDINg,416.0,467
2490,SIEGEL,56 years old,468,M,United States,https://specials-images.forbesimg.com/imageserve/5a8dd482a7ea431690140ad3/416x416.jpg?background=000000&cropX1=1463&cropX2=3000&cropY1=114&cropY2=1650,468,Finance and Investments  ==> hedge funds,4.9 BUSD,0.0 millions USD,,342,davID SIEGEL,417.0,468
1743,sKOCH,52 years old,469,None,Russia,https://specials-images.forbesimg.com/imageserve/5a8093dca7ea431690133a06/416x416.jpg?background=000000&cropX1=4&cropX2=1510&cropY1=7&cropY2=1512,469,Metals & Mining  ==> steel,4.9 BUSD,0.0 millions USD,,428,andREI SKoch,418.0,469
6400,yU,57 years old,470,None,China,https://specials-images.forbesimg.com/imageserve/5a8093dca7ea431690133a06/416x416.jpg?background=000000&cropX1=4&cropX2=1510&cropY1=7&cropY2=1512,470,Finance and Investments  ==> mining,4.9 BUSD,0.0 millions USD,,421,yu YONG,419.0,470
6383,zeLL,76 years old,471,Male,United States,https://specials-images.forbesimg.com/imageserve/55eeed2de4b0ffa7afe46f76/416x416.jpg?background=000000&cropX1=2&cropX2=741&cropY1=145&cropY2=885,471,"Real Estate  ==> real estate, private equity",4.9 BUSD,-0.001 millions USD,,398,sAM ZELl,420.0,471
3195,zhOU,58 years old,472,None,China,https://specials-images.forbesimg.com/imageserve/5a7d28f24bbe6f2652f512b4/416x416.jpg?background=000000&cropX1=0&cropX2=677&cropY1=39&cropY2=716,472,Fashion & Retail  ==> fashion retail,4.9 BUSD,0.0 millions USD,,399,ZHOU JIANPing,421.0,472
4590,BAJAJ,,473,None,None,https://specials-images.forbesimg.com/imageserve/5a7f0f23a7ea4316901328cb/416x416.jpg?background=000000&cropX1=525&cropX2=2538&cropY1=580&cropY2=2592,473,Diversified  ==> diversified,4.8 BUSD,0.0 millions USD,,390,bajAJ BROTHErs,422.0,473
6045,caMP,39 years old,474,M,None,https://specials-images.forbesimg.com/imageserve/5a7baaa831358e4955ace13f/416x416.jpg?background=000000&cropX1=251&cropX2=2914&cropY1=6&cropY2=2667,474,Technology  ==> Uber,4.8 BUSD,0.0 millions USD,,429,garreTT CAMP,423.0,474
