ID,Position,Worth,First Name,Last Name,Age,Gender_cat,Source,Country,Image,Nationality,name,country
3298,685,3.4 BUSD,Antonio,Del valle ruiz,79,Male,Manufacturing  ==> chemicals,Mexico,https://specials-images.forbesimg.com/imageserve/5a7fca614bbe6f2652f53674/416x416.jpg?background=000000&cropX1=364&cropX2=2631&cropY1=4&cropY2=2272,,Antonio Del Valle Ruiz,Mexico
8126,686,3.4 BUSD,Scott,Farquhar,38,Male,Technology  ==> software,Australia,https://specials-images.forbesimg.com/imageserve/5a99b8d44bbe6f0fa8272c63/416x416.jpg?background=000000&cropX1=1343&cropX2=2509&cropY1=257&cropY2=1421,,Scott Farquhar,Australia
1816,687,3.4 BUSD,Lindsay,Fox,81,Not Available,"Logistics  ==> logistics, real estate",Australia,https://specials-images.forbesimg.com/imageserve/59f743e531358e542c046cc8/416x416.jpg?background=000000&cropX1=146&cropX2=1197&cropY1=3&cropY2=1055,,Lindsay Fox,Australia
2552,688,3.4 BUSD,Jimmy,Haslam,64,Male,"Fashion & Retail  ==> gas stations, retail",United States,https://specials-images.forbesimg.com/imageserve/5a8dd9654bbe6f2652f627b6/416x416.jpg?background=000000&cropX1=51&cropX2=2700&cropY1=108&cropY2=2757,,Jimmy Haslam,United States
4710,689,3.4 BUSD,Heidi,Horten,77,Female,Fashion & Retail  ==> retail,Austria,https://specials-images.forbesimg.com/imageserve/56c60525e4b062f6b59a0b1e/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=2&cropY2=743,,Heidi Horten,Austria
2443,690,3.4 BUSD,Min,Kao,69,Male,Technology  ==> navigation equipment,United States,https://specials-images.forbesimg.com/imageserve/2fa78ea6d7b94752e196e514f98f2b32/416x416.jpg?background=000000&cropX1=215&cropX2=478&cropY1=121&cropY2=384,,Min Kao,United States
3501,691,3.4 BUSD,Melissa,Ma,48,Female,Technology  ==> internet search,China,https://specials-images.forbesimg.com/imageserve/2fa78ea6d7b94752e196e514f98f2b32/416x416.jpg?background=000000&cropX1=215&cropX2=478&cropY1=121&cropY2=384,,Melissa Ma,China
5051,692,3.4 BUSD,Rudolf,Maag,72,Male,Healthcare  ==> medical devices,Switzerland,https://specials-images.forbesimg.com/imageserve/2fa78ea6d7b94752e196e514f98f2b32/416x416.jpg?background=000000&cropX1=215&cropX2=478&cropY1=121&cropY2=384,,Rudolf Maag,Switzerland
3642,693,3.4 BUSD,Alexander,Ponomarenko,53,Male,"Logistics  ==> real estate, airport",Russia,https://specials-images.forbesimg.com/imageserve/7d960a12106161ba41d33763044465e8/416x416.jpg?background=000000&cropX1=37&cropX2=739&cropY1=214&cropY2=917,,Alexander Ponomarenko,Russia
3205,694,3.4 BUSD,Carlos,Rodriguez-pastor,59,Male,Finance and Investments  ==> finance,Peru,https://specials-images.forbesimg.com/imageserve/5a7fda0131358e4955ad22ba/416x416.jpg?background=000000&cropX1=99&cropX2=1496&cropY1=290&cropY2=1688,,Carlos Rodriguez-Pastor,Peru
2125,695,3.4 BUSD,Shashi,Ruia,0,Male,Diversified  ==> diversified,India,https://specials-images.forbesimg.com/imageserve/5a7fda0131358e4955ad22ba/416x416.jpg?background=000000&cropX1=99&cropX2=1496&cropY1=290&cropY2=1688,,Shashi & Ravi Ruia,India
4739,696,3.4 BUSD,Teddy,Sagi,46,Male,Gambling & Casinos  ==> gambling software,Israel,https://specials-images.forbesimg.com/imageserve/58a2357231358e1a35ab4fc2/416x416.jpg?background=000000&cropX1=81&cropX2=566&cropY1=77&cropY2=562,,Teddy Sagi,Israel
6238,697,3.4 BUSD,Shaul,Shani,63,Male,Telecom  ==> telecom,Israel,https://specials-images.forbesimg.com/imageserve/58a2357231358e1a35ab4fc2/416x416.jpg?background=000000&cropX1=81&cropX2=566&cropY1=77&cropY2=562,,Shaul Shani,Israel
2809,698,3.4 BUSD,Alexander,Skorobogatko,50,Not Available,"Logistics  ==> real estate, airport",Russia,https://specials-images.forbesimg.com/imageserve/5a808ae2a7ea431690133990/416x416.jpg?background=000000&cropX1=155&cropX2=1287&cropY1=32&cropY2=1164,,Alexander Skorobogatko,Russia
1588,699,3.4 BUSD,Sun,Sun,55,Male,Diversified  ==> diversified,China,https://specials-images.forbesimg.com/imageserve/6ac3c6fe0ad3a3524d1782dc8352606d/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=3&cropY2=747,,Sun Guangxin,China
2212,700,3.4 BUSD,Rita,Tong liu,69,Female,Real Estate  ==> real estate,Hong Kong,https://specials-images.forbesimg.com/imageserve/5877c2664bbe6f1f20eaced8/416x416.jpg?background=000000&cropX1=68&cropX2=667&cropY1=343&cropY2=942,,Rita Tong Liu,Hong Kong
1679,701,3.4 BUSD,Juan-miguel,Villar mir,86,Male,Construction & Engineering  ==> construction,Spain,https://specials-images.forbesimg.com/imageserve/5a81131e31358e4955ad304e/416x416.jpg?background=000000&cropX1=424&cropX2=1874&cropY1=0&cropY2=1449,,Juan-Miguel Villar Mir,Spain
6596,702,3.4 BUSD,Steve,Wynn,76,Male,"Gambling & Casinos  ==> casinos, hotels",United States,https://specials-images.forbesimg.com/imageserve/59dbef824bbe6f37dda038b6/416x416.jpg?background=000000&cropX1=800&cropX2=3166&cropY1=120&cropY2=2487,,Steve Wynn,United States
8134,703,3.3 BUSD,Anil,Agarwal,64,Male,"Metals & Mining  ==> mining, metals",India,https://specials-images.forbesimg.com/imageserve/5a7f094931358e4955ad1774/416x416.jpg?background=000000&cropX1=1189&cropX2=3858&cropY1=0&cropY2=2667,,Anil Agarwal,India
6869,704,3.3 BUSD,Abdulla,Al futtaim,0,Male,"Automotive  ==> auto dealers, investments",United Arab Emirates,https://specials-images.forbesimg.com/imageserve/5a814fe9a7ea431690134265/416x416.jpg?background=000000&cropX1=0&cropX2=1832&cropY1=7&cropY2=1840,,Abdulla Al Futtaim,United Arab Emirates
6486,705,3.3 BUSD,John,Arnold,44,Not Available,Finance and Investments  ==> hedge funds,United States,https://specials-images.forbesimg.com/imageserve/a3017e8a0ede213af3e6fa3ec077eeb1/416x416.jpg?background=000000&cropX1=47&cropX2=686&cropY1=44&cropY2=684,,John Arnold,United States
4605,706,3.3 BUSD,Sid,Bass,76,Not Available,"Energy  ==> oil, investments",United States,https://specials-images.forbesimg.com/imageserve/480c54a2945f8faefb9d7ecc7c558370/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=84&cropY2=827,,Sid Bass,United States
3342,707,3.3 BUSD,Alain,Bouchard,69,Male,Fashion & Retail  ==> retail,Canada,https://specials-images.forbesimg.com/imageserve/c07db9e47d266d4355f90e11bb8f4def/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=8&cropY2=749,,Alain Bouchard,Canada
2586,708,3.3 BUSD,John,Brown,83,Not Available,Healthcare  ==> medical equipment,United States,https:http://specials-images.forbesimg.com/imageserve/560295b6e4b0ffa7afe4f667/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=79&cropY2=823,,John Brown,United States
9418,709,3.3 BUSD,Vanich,Chaiyawan,86,Male,"Finance and Investments  ==> insurance, beverages",Thailand,https://specials-images.forbesimg.com/imageserve/59270c79a7ea434078d46651/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=98&cropY2=842,,Vanich Chaiyawan,Thailand
2889,710,3.3 BUSD,Chen,Chen,70,Male,"Gambling & Casinos  ==> casinos, property, energy",Malaysia,https://specials-images.forbesimg.com/imageserve/58b5dcf9a7ea431f321a57a7/416x416.jpg?background=000000&cropX1=55&cropX2=633&cropY1=160&cropY2=739,,Chen Lip Keong,Malaysia
8507,711,3.3 BUSD,Charles,Cohen,66,Not Available,Real Estate  ==> real estate,United States,https://specials-images.forbesimg.com/imageserve/59dbe4314bbe6f37dda036ef/416x416.jpg?background=000000&cropX1=4&cropX2=1997&cropY1=103&cropY2=2096,,Charles Cohen,United States
9995,712,3.3 BUSD,Ashwin,Dani,75,Male,Manufacturing  ==> paints,India,https://specials-images.forbesimg.com/imageserve/c01e374c2f9f59b8ef40099b563fc188/416x416.jpg?background=000000&cropX1=238&cropX2=660&cropY1=174&cropY2=596,,Ashwin Dani,India
8188,713,3.3 BUSD,Rakesh,Gangwal,64,Male,Service  ==> airline,USA,https:http://specials-images.forbesimg.com/imageserve/55f78579e4b0ffa7afe49489/416x416.jpg?background=000000&cropX1=90&cropX2=609&cropY1=53&cropY2=572,,Rakesh Gangwal,United States
8504,714,3.3 BUSD,Reid,Hoffman,50,Male,Technology  ==> LinkedIn,United States,https://specials-images.forbesimg.com/imageserve/59dbe8d54bbe6f37dda037b9/416x416.jpg?background=000000&cropX1=1420&cropX2=3289&cropY1=104&cropY2=1972,,Reid Hoffman,United States
1646,715,3.3 BUSD,Amos,Hostetter,81,Not Available,Media & Entertainment  ==> cable television,United States,https://specials-images.forbesimg.com/imageserve/5a82140aa7ea4316901357de/416x416.jpg?background=000000&cropX1=0&cropX2=1205&cropY1=546&cropY2=1752,,"Amos Hostetter, Jr.",United States
6958,716,3.3 BUSD,Zarakh,Iliev,51,Not Available,Real Estate  ==> real estate,Russia,https://specials-images.forbesimg.com/imageserve/da062126c7f684fe3c4cac435fbe622f/416x416.jpg?background=000000&cropX1=84&cropX2=741&cropY1=11&cropY2=668,,Zarakh Iliev,Russia
4125,717,3.3 BUSD,Ji,Ji,51,Male,"Real Estate  ==> hotels, motels",China,https://specials-images.forbesimg.com/imageserve/5a7ce58d4bbe6f2652f50fbb/416x416.jpg?background=000000&cropX1=666&cropX2=3004&cropY1=0&cropY2=2336,,Ji Qi,China
4086,718,3.3 BUSD,Kenneth,Langone,82,Male,Finance and Investments  ==> investments,United States,https://specials-images.forbesimg.com/imageserve/5a8dda1531358e4955adfc13/416x416.jpg?background=000000&cropX1=1037&cropX2=2430&cropY1=133&cropY2=1525,,Kenneth Langone,United States
6449,719,3.3 BUSD,Li,Li,61,Not Available,Real Estate  ==> real estate,Hong Kong,https://specials-images.forbesimg.com/imageserve/5a7e6ee9a7ea43169013254f/416x416.jpg?background=000000&cropX1=222&cropX2=1295&cropY1=2&cropY2=1075,,Li Sze Lim,Hong Kong
4290,720,3.3 BUSD,George,Lindemann,82,Male,Finance and Investments  ==> investments,United States,https:http://specials-images.forbesimg.com/imageserve/67c70c6aef6863d196e8a34b8300eeaa/416x416.jpg?background=000000&cropX1=69&cropX2=705&cropY1=39&cropY2=676,,George Lindemann,United States
3870,721,3.3 BUSD,Liu,Liu,54,Male,Manufacturing  ==> aluminum products,China,https://specials-images.forbesimg.com/imageserve/589d28c431358e1a35ab0bb8/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=185&cropY2=929,,Liu Zhongtian,China
1467,722,3.3 BUSD,Luo,Luo,62,Male,Manufacturing  ==> chemicals,China,https://specials-images.forbesimg.com/imageserve/589d28c431358e1a35ab0bb8/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=185&cropY2=929,,Luo Liguo,China
2996,723,3.3 BUSD,Mary,Malone,68,Female,Food and Beverage  ==> Campbell Soup,United States,https://specials-images.forbesimg.com/imageserve/589d28c431358e1a35ab0bb8/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=185&cropY2=929,,Mary Alice Dorrance Malone,United States
2675,724,3.3 BUSD,Henry,Nicholas,58,Male,Technology  ==> semiconductors,USA,https://specials-images.forbesimg.com/imageserve/59dbe6c5a7ea436b47b39f23/416x416.jpg?background=000000&cropX1=201&cropX2=1139&cropY1=59&cropY2=997,,"Henry Nicholas, III.",United States
7635,725,3.3 BUSD,God,Nisanov,46,Not Available,Real Estate  ==> real estate,Russia,https://specials-images.forbesimg.com/imageserve/56cbe5dbe4b062f6b59a4bff/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=2&cropY2=745,,God Nisanov,Russia
5132,726,3.3 BUSD,Pat,Stryker,62,Not Available,Healthcare  ==> medical equipment,United States,https:http://specials-images.forbesimg.com/imageserve/aba94df76c2e1ac2ae94fa21e2d7214e/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=148&cropY2=892,,Pat Stryker,United States
9724,727,3.3 BUSD,Alexander,Svetakov,50,Male,Finance and Investments  ==> real estate,Russia,https://specials-images.forbesimg.com/imageserve/58cb16b14bbe6f0e5588c395/416x416.jpg?background=000000&cropX1=114&cropX2=700&cropY1=42&cropY2=629,,Alexander Svetakov,Russia
3834,728,3.3 BUSD,Hans,Wild,77,Male,Food and Beverage  ==> flavorings,Switzerland,https://specials-images.forbesimg.com/imageserve/5a81263831358e4955ad3113/416x416.jpg?background=000000&cropX1=220&cropX2=1144&cropY1=46&cropY2=970,,Hans Peter Wild,Switzerland
6717,729,3.2 BUSD,Yvonne,Bauer,41,Female,Media & Entertainment  ==> media,Germany,https://specials-images.forbesimg.com/imageserve/5a7e617731358e4955ad143f/416x416.jpg?background=000000&cropX1=197&cropX2=2860&cropY1=428&cropY2=3092,,Yvonne Bauer,Germany
7538,730,3.2 BUSD,Patrizio,Bertelli,72,Male,Fashion & Retail  ==> luxury goods,Italy,https://specials-images.forbesimg.com/imageserve/5a7f9d4931358e4955ad1e94/416x416.jpg?background=000000&cropX1=23&cropX2=1301&cropY1=294&cropY2=1571,,Patrizio Bertelli,Italy
7512,731,3.2 BUSD,Neil,Bluhm,80,Male,Real Estate  ==> real estate,United States,https://specials-images.forbesimg.com/imageserve/59dbe3c431358e542c038278/416x416.jpg?background=000000&cropX1=262&cropX2=1248&cropY1=413&cropY2=1399,,Neil Bluhm,United States
6616,732,3.2 BUSD,Andrew,Cherng,0,Male,Food and Beverage  ==> restaurants,United States,https://specials-images.forbesimg.com/imageserve/57d80a5a4bbe6f6781c4e59f/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=85&cropY2=829,,Andrew & Peggy Cherng,United States
9731,733,3.2 BUSD,Scott,Cook,65,Male,Technology  ==> software,United States,https://specials-images.forbesimg.com/imageserve/59dd1e83a7ea436b47b3ab4a/416x416.jpg?background=000000&cropX1=321&cropX2=2641&cropY1=68&cropY2=2387,,Scott Cook,United States
1514,734,3.2 BUSD,Leon,Cooperman,75,Male,Finance and Investments  ==> hedge funds,United States,https://specials-images.forbesimg.com/imageserve/59dbebf94bbe6f37dda03841/416x416.jpg?background=000000&cropX1=171&cropX2=3204&cropY1=414&cropY2=3450,,Leon G. Cooperman,United States
7547,735,3.2 BUSD,John,Dejoria,74,Male,"Fashion & Retail  ==> hair products, tequila",United States,https://specials-images.forbesimg.com/imageserve/5a8dd9c0a7ea431690140c0b/416x416.jpg?background=000000&cropX1=1344&cropX2=3427&cropY1=257&cropY2=2338,,John Paul DeJoria,United States
4284,736,3.2 BUSD,Martin,Ebner,72,Male,Finance and Investments  ==> investments,Switzerland,https://specials-images.forbesimg.com/imageserve/5a81291f31358e4955ad3149/416x416.jpg?background=000000&cropX1=115&cropX2=643&cropY1=151&cropY2=679,,Martin Ebner,Switzerland
2450,737,3.2 BUSD,Walter,Faria,63,Male,Food and Beverage  ==> beer,Brazil,https://specials-images.forbesimg.com/imageserve/10fc1ca728df0a0e674a33af53a9c6ed/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=93&cropY2=836,,Walter Faria,Brazil
2096,738,3.2 BUSD,Sameer,Gehlaut,44,Not Available,Finance and Investments  ==> finance,India,https://specials-images.forbesimg.com/imageserve/58fe039131358e58f07ab1d7/416x416.jpg?background=000000&cropX1=89&cropX2=979&cropY1=123&cropY2=1012,,Sameer Gehlaut,India
1422,739,3.2 BUSD,Tom,Golisano,76,Male,Service  ==> payroll services,USA,https://specials-images.forbesimg.com/imageserve/59dd1f1731358e542c038f17/416x416.jpg?background=000000&cropX1=2203&cropX2=4350&cropY1=273&cropY2=2419,,Tom Golisano,United States
1704,740,3.2 BUSD,Otto,Happel,70,Male,Construction & Engineering  ==> engineering,Germany,https://specials-images.forbesimg.com/imageserve/58a1e24031358e1a35ab441e/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=288&cropY2=1032,,Otto Happel,Germany
2449,741,3.2 BUSD,Jiang,Jiang,51,Male,Technology  ==> acoustic components,China,https:http://specials-images.forbesimg.com/imageserve/33882d7aaf458263cb07411d98863327/416x416.jpg?background=000000&cropX1=151&cropX2=644&cropY1=37&cropY2=530,,Jiang Bin,China
1408,742,3.2 BUSD,Karel,Komarek,49,Male,Gambling & Casinos  ==> lotteries,Czech Republic,https://specials-images.forbesimg.com/imageserve/589f4695a7ea431f32194a01/416x416.jpg?background=000000&cropX1=3&cropX2=736&cropY1=124&cropY2=857,,Karel Komarek,Czech Republic
2663,743,3.2 BUSD,Kurt,Krieger,70,Male,Fashion & Retail  ==> furniture retailing,Germany,https://specials-images.forbesimg.com/imageserve/5a7e293b4bbe6f2652f52750/416x416.jpg?background=000000&cropX1=1554&cropX2=5280&cropY1=16&cropY2=3739,,Kurt Krieger,Germany
2943,744,3.2 BUSD,Timur,Kulibaev,51,Male,Finance and Investments  ==> banking,Kazakhstan,https://specials-images.forbesimg.com/imageserve/5a7fbdf3a7ea4316901330b1/416x416.jpg?background=000000&cropX1=844&cropX2=3986&cropY1=14&cropY2=3153,,Timur Kulibaev,Kazakhstan
2308,745,3.2 BUSD,Dinara,Kulibaeva,50,Female,Finance and Investments  ==> banking,Kazakhstan,https://specials-images.forbesimg.com/imageserve/eb6364da2072d135d0c42047212efdb5/416x416.jpg?background=000000&cropX1=187&cropX2=675&cropY1=13&cropY2=501,,Dinara Kulibaeva,Kazakhstan
7136,746,3.2 BUSD,Spiro,Latsis,71,Male,"Diversified  ==> banking, shipping",Greece,https://specials-images.forbesimg.com/imageserve/56ca07f8e4b062f6b59a2de6/416x416.jpg?background=000000&cropX1=2&cropX2=703&cropY1=35&cropY2=736,,Spiro Latsis,Greece
8369,747,3.2 BUSD,Daniel,Loeb,56,Male,Finance and Investments  ==> hedge funds,United States,https://specials-images.forbesimg.com/imageserve/5a8dd8a731358e4955adfbd7/416x416.jpg?background=000000&cropX1=1280&cropX2=3474&cropY1=211&cropY2=2404,,Daniel Loeb,United States
5071,748,3.2 BUSD,Luo,Luo,92,Male,Automotive  ==> tires,Taiwan,https://specials-images.forbesimg.com/imageserve/043eb84050f11011246539da336bf921/416x416.jpg?background=000000&cropX1=85&cropX2=699&cropY1=0&cropY2=614,,Luo Jye,Taiwan
8922,749,3.2 BUSD,Ronald,Mcaulay,82,Male,Energy  ==> energy,Hong Kong,https://specials-images.forbesimg.com/imageserve/043eb84050f11011246539da336bf921/416x416.jpg?background=000000&cropX1=85&cropX2=699&cropY1=0&cropY2=614,,Ronald McAulay,Hong Kong
4067,750,3.2 BUSD,Alain,Merieux,80,Not Available,Healthcare  ==> pharmaceuticals,France,https://specials-images.forbesimg.com/imageserve/5a7de45ba7ea431690131a9d/416x416.jpg?background=000000&cropX1=12&cropX2=2742&cropY1=23&cropY2=2755,,Alain Merieux,France
6632,751,3.2 BUSD,Hans,Naeder,56,Male,Manufacturing  ==> prosthetics,Germany,https://specials-images.forbesimg.com/imageserve/5a7e157331358e4955ad1033/416x416.jpg?background=000000&cropX1=916&cropX2=2590&cropY1=632&cropY2=2305,,Hans Georg Naeder,Germany
1882,752,3.2 BUSD,Nie,Nie,42,Not Available,Service  ==> logistics,People's Republic of China,https://specials-images.forbesimg.com/imageserve/5a7ce38031358e4955acfbae/416x416.jpg?background=000000&cropX1=512&cropX2=1610&cropY1=401&cropY2=1499,,Nie Tengyun,China
7927,753,3.2 BUSD,Daniel,Och,57,Male,Finance and Investments  ==> hedge funds,United States,https://specials-images.forbesimg.com/imageserve/5a8daa3031358e4955adf53f/416x416.jpg?background=000000&cropX1=725&cropX2=3000&cropY1=137&cropY2=2412,,Daniel Och,United States
1111,754,3.2 BUSD,Miuccia,Prada,69,Not Available,Fashion & Retail  ==> luxury goods,Italy,https://specials-images.forbesimg.com/imageserve/5a7f9ba931358e4955ad1e77/416x416.jpg?background=000000&cropX1=328&cropX2=2606&cropY1=754&cropY2=3034,,Miuccia Prada,Italy
8757,755,3.2 BUSD,Marc,Rowan,55,Male,Finance and Investments  ==> private equity,United States,https://specials-images.forbesimg.com/imageserve/57e17e094bbe6f6781c52ddb/416x416.jpg?background=000000&cropX1=151&cropX2=744&cropY1=124&cropY2=717,,Marc Rowan,United States
6220,756,3.2 BUSD,Haim,Saban,73,Male,"Media & Entertainment  ==> TV network, investments",USA,https://specials-images.forbesimg.com/imageserve/5a8dd8ef31358e4955adfbf6/416x416.jpg?background=000000&cropX1=1081&cropX2=1994&cropY1=174&cropY2=1086,,Haim Saban,United States
4696,757,3.2 BUSD,Alvaro,Saieh bendeck,68,Male,Finance and Investments  ==> banking,Chile,https://specials-images.forbesimg.com/imageserve/cba17bfc437c409dd95d9dede2738a59/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=5&cropY2=748,,Alvaro Saieh Bendeck,Chile
3402,758,3.2 BUSD,Michael,Schmidt-ruthenbeck,75,Not Available,Fashion & Retail  ==> retail,Germany,https://specials-images.forbesimg.com/imageserve/cba17bfc437c409dd95d9dede2738a59/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=5&cropY2=748,,Michael & Reiner Schmidt-Ruthenbeck,Germany
